,date,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
235,2019-08-24,4116,9577,23954,48040,15155,9435,7697,3745,2138,8742,1719,3005,5741,5766,11302,5122,6519,3478,7413,2327,5536,5941,2827,27374,3360,8599,7831,12430,14768,12696,8576,26532,15470,25477,22658,4053,29241,20531,18728,16166,11228,158195,43403,18754,16929,24902,27241,22460,18174,8342,19872,5716,6394,12998,4929,2855,1608,6755,7385,7845,29937,5783,11545,5663,15811,15812,27563,35861,32257,19863,27211,74347,14961,31422,31848,19542,53137,14350,13187,8397,16118,7295,39920,12826,7293,11498,20242,17393,14946,17255,6512,7562,3937,2243,5237,7916,8639,11469,13175,19022,23769,11249,8988,9941,9870,9740,7205,7324
236,2019-08-25,5422,8654,20672,43155,14297,8455,6899,3918,2194,6800,1699,2701,9245,5428,10367,4780,5658,3421,7040,3057,5184,5426,2668,16578,4135,11181,8319,12859,13873,14064,8285,26436,15697,22400,21984,3953,28365,19720,18092,16427,11014,167682,40824,15920,18900,25335,30683,22958,19669,7427,20671,5436,6284,13559,5820,2725,1670,7139,7296,9032,40928,6235,12243,5602,15534,14628,26818,36597,29723,18316,28430,77092,13795,30775,27866,16971,52669,13423,12601,7846,14734,9253,38869,11346,9284,11439,16940,13596,13461,17805,5840,7106,3610,2242,5829,7273,8269,11491,12476,17385,22706,10428,8785,9439,8943,9254,7003,6851
237,2019-08-26,6384,15057,42647,46653,24141,14379,11425,4631,3302,12662,2704,3839,7023,8251,11129,17103,16458,5128,9014,3238,8300,7533,5744,30447,3359,12678,11633,16995,21449,15637,10124,27065,17916,33009,25664,9538,36200,27101,26424,22307,26438,161385,41915,24544,24043,25816,31449,26063,23454,12744,29553,7422,9719,16372,4721,3560,3233,11103,9188,10071,36160,9070,15225,7525,21304,26019,31781,40515,41866,25986,30649,75864,19824,34245,36306,22911,64364,18537,16611,14851,18044,14529,40991,18748,7976,14095,40433,22677,24485,27215,8630,10267,5310,4817,6446,9774,10148,13192,17793,29428,25267,15078,11966,12142,13153,12076,10081,9635
238,2019-08-27,6257,15693,43765,48705,25708,15020,12243,4843,3301,12802,2807,4250,9310,8536,11794,17444,17153,4924,9293,3500,8190,7812,6158,31679,3415,12826,11881,17426,22228,16067,10765,29145,18380,34080,28100,9751,36911,28067,27182,22550,27702,158977,44268,25087,24678,27607,33370,27740,24002,13460,30551,7557,9964,17236,4833,3692,3532,11161,9108,10124,36599,9145,15172,7459,21543,27035,32769,40459,43116,27214,31268,75880,21458,34383,37491,24136,63101,19476,16932,14531,17891,14867,32495,19478,8264,13958,41223,23439,24979,27215,8635,10841,5716,5004,6420,9986,10190,13780,18074,30690,26801,15256,12187,12420,13133,12193,10044,9895
239,2019-08-28,6278,15931,43995,49848,25572,15284,12078,4977,3321,13093,2943,4082,8221,8954,12026,17605,17196,4876,9413,3407,8832,7915,6246,34793,3356,12933,12077,17653,22132,16285,10734,28541,18862,34666,27519,9622,37367,27933,27236,22823,26994,159057,44704,25141,24632,26845,32623,26933,23816,12624,31131,7779,9909,17311,4783,3721,3521,11159,9182,10275,36358,9135,15336,7679,21667,26419,32699,41081,43461,26841,31112,76482,21337,36006,37997,24784,64393,19646,17213,14657,19704,14843,32642,19699,8315,14372,42560,23491,25018,27903,8620,10872,5762,5181,6508,10409,10244,13639,18140,30467,26107,15269,12258,12617,12968,12102,10110,9968
240,2019-08-29,6070,15596,43894,49172,24139,14602,12017,4677,3275,13291,2720,3684,6467,8347,11713,17086,18188,4873,9469,3409,8512,7653,6229,34880,3350,12477,11758,17005,22470,16249,10766,28524,18788,33659,26472,9267,36707,27667,26256,22756,25884,152206,43374,23864,24210,26347,30331,25516,23459,12747,29968,7604,9985,17066,4487,3495,3361,10708,9022,9644,33757,9003,17056,7539,21193,25855,31789,40007,42681,26621,30574,73122,21116,34113,37302,23717,62827,19420,16451,14780,19399,14388,32242,19225,8109,14056,41389,23423,24872,27480,8450,10576,5585,4955,6327,9736,9735,13421,18101,29639,26489,14982,12028,12228,12785,11859,9786,9809
241,2019-08-30,6538,15880,44578,51865,30124,16701,12642,4831,3332,14368,2793,4711,5570,9177,12583,18066,19220,6670,10102,3363,8823,9143,6506,36063,3602,13101,11904,18164,23542,17391,11180,29811,19937,34718,30018,10276,39056,28445,27247,22919,25667,162496,45191,24131,25614,27857,30839,28706,24581,14026,31516,8008,10306,19478,5273,3961,3561,11199,9558,9975,33396,9408,14024,7808,22893,26322,32986,42994,43932,27300,33579,74924,22742,35554,39345,24283,67471,22406,18050,15818,21887,14254,35509,19801,8378,14286,43710,25002,26233,27494,8406,11611,5582,5262,6759,10752,10192,15570,19054,32107,28136,15890,12987,13028,13671,12845,10393,10520
242,2019-08-31,5255,10313,24664,51567,16834,10467,8828,4453,2615,9168,2050,3063,8757,6654,13768,6056,7167,4011,8598,3233,6339,6491,2904,20198,3993,12217,9894,15295,16673,15746,9526,30908,18107,28924,24696,4700,33580,23997,21896,19584,12514,174548,47555,20769,19496,27777,34426,27124,20619,9732,24279,6940,7371,15679,5580,3225,2069,8520,8621,9442,41103,6764,12596,6595,18592,19207,31061,41241,36032,22236,32421,81426,15423,36093,34432,20687,58258,16911,15066,9801,15571,10519,34510,14690,14148,13220,21099,15001,17022,20952,7632,10710,4848,2651,6554,7845,9674,13435,13902,22594,25538,12365,10700,11258,10640,10906,8325,8402
243,2019-09-01,5534,8234,19563,40172,13025,9425,6681,3785,2104,6860,1567,2600,7626,5574,9551,4636,6395,3278,7035,2850,4861,5107,2289,15660,3956,11409,8009,12203,13772,13317,7711,27110,15199,21829,19686,4088,26911,19123,17081,16101,10566,163580,39078,14738,17504,24305,28409,22142,18136,7602,19922,5597,6118,13356,5175,2600,1655,7383,6972,8224,37420,6000,10798,5352,15367,14711,25543,36211,29529,18041,27519,69406,13060,30449,26291,15499,50083,13028,12347,7414,14612,8923,30980,10923,9074,11069,15647,12049,13613,16637,7072,7328,3472,2055,5161,6743,7865,11499,11455,18177,20775,9699,8524,8924,8676,8674,6942,6749
244,2019-09-02,5941,14954,41568,43479,28180,14220,11864,4398,3159,13041,2695,4511,5588,8875,10155,17155,18117,5945,8835,3269,8123,8367,5721,30155,3424,12849,11046,17005,22040,16153,9942,26741,18044,33321,27714,11853,36179,26772,25789,22003,26302,146522,39328,23270,24831,26263,29932,26711,22539,13794,30708,7455,9547,17567,5012,3565,3284,11193,9392,9398,32772,9073,13617,7442,21722,25844,30578,38453,41744,25830,30089,65957,20879,32426,34260,21054,59622,20582,16387,14790,18292,14572,34598,18414,7853,13724,41304,22221,24484,26027,8707,10795,5427,5065,6365,10358,9319,13745,18102,29848,25453,15066,12430,12060,12801,11844,10139,9938
245,2019-09-03,6083,15399,43391,44857,28918,15112,12265,4508,3185,13659,2796,4591,6340,9253,10522,18308,18477,6136,9387,3880,8594,8657,5946,31257,3524,13417,11582,17435,22972,16610,10540,27793,18187,34468,28810,10722,37147,27615,26390,22722,26663,146212,40802,23367,25145,27588,30708,28380,23700,14154,32043,7534,9917,18612,5577,3724,3633,11454,9437,9618,33606,9225,13829,7508,22474,26555,31587,39146,43039,26425,31633,66072,22647,33813,35419,22079,61147,21419,16959,14510,18913,15232,29964,19099,8195,13837,42742,25587,25100,26361,8853,11108,5571,5148,6338,10309,9522,14015,18240,30913,26706,15097,12428,12431,13037,12133,10475,10106
246,2019-09-04,6005,15339,43009,44674,29344,15454,12208,4509,3187,13706,2718,4513,5471,9652,10309,18389,18579,5978,9342,3318,8745,8620,6118,30163,3633,12731,11501,17352,22882,16532,10443,27067,18668,34911,28786,10279,37125,27632,26606,22551,26192,144491,41143,23495,24759,26412,29239,27904,23764,14016,32361,7684,9702,17615,5376,3622,3500,11356,8975,9446,31114,8869,13082,7572,22008,26098,31084,39088,43133,26413,30008,64120,22770,33044,35276,22150,61571,21415,16864,14627,18394,14123,30055,18644,7941,13449,42943,26418,25517,25866,9138,10933,5532,5218,6529,10721,10089,13801,18389,30288,26574,15280,12523,12474,13297,12010,10471,9972
247,2019-09-05,6109,15766,44888,47662,29676,15781,12743,4473,3275,14167,2703,4664,5035,9689,10763,17699,18743,6144,9417,3324,8515,8671,6252,30672,3889,12761,11609,17609,23448,16427,10677,28738,19022,35488,29359,10777,37575,27774,26574,22835,26264,148247,42447,23286,25541,26747,30522,27771,23403,13921,32284,7812,9942,17292,5488,3658,3619,11751,9081,9661,31714,9018,12992,7332,22312,26704,31937,39423,42484,26705,29870,67614,24008,34086,36838,22882,62619,21919,16982,14989,18619,14075,30725,19395,7788,14034,43815,28408,26005,26191,9590,10886,5567,5290,6473,10830,9982,14223,18824,30363,26729,15160,12789,12559,13654,12142,10683,10172
248,2019-09-06,6898,16581,45399,53302,30187,15766,12985,4792,3508,16420,2904,4885,6952,10084,12409,18614,19623,6919,10184,3608,9016,9415,6091,32264,3654,13858,12610,19229,25187,18199,11372,32332,21430,37331,32885,11611,40616,29833,28204,24401,27213,172297,47687,25267,27111,28914,35631,31055,25547,14550,33434,8077,10771,19910,6473,3963,3697,12811,10051,10840,39467,9612,14616,8158,23831,27909,34473,43939,47944,28115,33573,78073,25634,37956,40733,24478,68261,23064,18238,16039,20727,15619,37959,20763,8982,15378,44806,27127,26665,28309,12402,11724,6114,5394,7285,11194,10659,15914,19756,32608,29495,16372,13526,13454,14428,12992,11879,10832
249,2019-09-07,5272,10768,26007,51690,17421,11788,9090,4418,2664,11063,2115,3369,8477,8088,12059,6173,7675,4223,8860,3184,6316,6795,2721,19711,3950,11974,9967,15742,17899,17287,9909,33518,19586,30022,26724,4948,34637,24269,22141,20034,13553,180192,47896,21124,20180,31123,36155,28564,20829,10627,24741,6841,7407,17035,6345,3421,1998,9545,8950,9635,40693,7129,12378,7016,18933,19392,32161,42147,37512,22802,32685,86275,16495,36884,34952,21193,59848,17070,15499,9473,15089,10917,37155,15047,9904,13452,22295,18464,17302,21636,9280,11972,4930,2720,10647,8349,10226,14146,14979,25708,26232,14166,10742,11497,11185,11346,8438,8744
250,2019-09-08,5544,8512,20353,41744,13772,9744,7471,3978,2345,7578,1762,2931,7939,6549,9714,5069,5987,3537,7310,3312,5146,5456,2238,16672,4128,11369,8678,13672,14595,15127,8578,28605,16206,24505,21998,4340,29588,20939,19371,18018,12323,178176,39834,15371,19505,28404,30704,23736,20522,7887,20216,5682,6061,14695,5396,2748,1717,8362,7680,8991,38169,6571,11989,5663,15994,15634,27867,38804,30058,19146,28624,75533,13482,31286,27580,16888,51620,13847,13377,8227,14547,10170,32591,11579,9254,12369,17925,14724,14248,18613,9180,8063,4883,2816,47452,7362,8804,13502,13270,19121,22949,10580,9032,9530,9059,9420,8396,7551
251,2019-09-09,6187,15186,42650,43889,28641,16239,12321,4462,3228,14974,2739,4678,5519,11269,12003,19084,18185,6042,9196,3358,9018,8594,5814,31161,3290,13160,11766,17676,22582,18257,10350,30258,18195,34865,28246,12404,37543,27512,27026,23473,26737,144861,38456,23291,26071,27156,33579,29579,23964,14259,32223,7444,9793,17884,5158,3685,3537,14510,9660,9874,36754,9220,13789,7657,22669,27685,31662,38831,44644,26322,30337,66068,23529,34599,33489,20786,59366,21086,16531,14868,18763,14858,32150,18491,7890,13393,41990,23949,25195,25666,14748,11429,5970,5249,6691,10925,9712,14010,18454,30370,25153,15663,12799,12591,13392,12170,11987,10290
252,2019-09-10,5982,16013,43650,45747,29967,16566,12755,4680,3276,15589,2846,4834,6442,11690,11679,19700,18840,6231,9593,3426,9200,8747,5977,31702,3311,13396,11982,18224,23692,18939,10864,31465,18808,36414,30962,12227,38574,28427,27782,23795,27379,141626,40750,23732,26657,28621,35071,31159,24891,14549,33034,7896,9973,18887,5646,3820,3765,14445,9738,10462,36825,9394,13793,7844,23093,28506,33079,39072,45872,26702,31097,66392,25705,35445,35506,22240,60294,21984,17117,15036,18888,15199,29279,19487,8336,13317,43068,26126,26112,26184,15117,11487,5948,5397,6794,11079,9784,14067,19083,31172,26904,15901,13122,12696,13780,12677,12190,10743
253,2019-09-11,6125,16496,43837,47505,29643,17000,12924,4809,3421,15823,2767,4916,6299,11851,11183,19594,19095,6256,9659,3581,9352,8952,5966,31858,3256,13614,12160,18733,24083,19183,11105,31828,19059,36913,30361,12458,39064,29418,27880,24321,27743,145415,42233,25445,26473,28478,35305,31623,24877,14471,33988,8082,10150,19367,5467,3799,3757,15001,10215,10578,37483,9385,14169,7956,23424,28696,33283,39697,46506,27478,31217,67669,26397,36103,36657,22627,62219,22248,17571,15203,18926,15132,29829,19569,8449,13988,43892,25269,26565,26461,15167,11683,6166,5392,6851,11212,10014,14422,18781,30654,27014,16068,13282,13121,13887,12693,12105,10625
254,2019-09-12,7336,16781,44255,50426,29723,17584,13302,4981,3502,17066,2910,5118,7253,12771,11805,20568,19468,6942,10284,3562,10163,9238,5867,32200,3392,14074,13054,19670,25341,20535,11720,36892,20371,38281,32421,12771,40712,30021,28310,25162,26401,165849,43290,24979,27446,30245,39474,34983,25921,14785,35659,8350,10678,20601,5837,3960,3748,15854,10431,12420,44954,9952,14869,8194,24107,28989,34491,44003,48311,28158,32959,72230,26313,38076,37539,23197,65725,23488,18520,16363,20794,15933,31749,19985,8213,14299,43776,25237,26694,27219,17004,11876,6266,5448,7170,11564,10395,16518,19424,31282,28345,16684,13627,13619,14347,13194,13051,11349
255,2019-09-13,4405,7584,17105,37863,11143,7638,6695,3890,1931,6996,1670,2804,8658,5047,9171,4588,5581,3387,7082,2860,4885,5229,2076,17658,3389,15561,8389,12821,13718,13065,8519,24060,12907,19398,17104,3522,28218,19247,17690,16833,7949,130509,34503,14498,13951,22869,30213,22146,17012,7706,19529,5682,6747,13316,5237,2611,1802,7984,7696,9397,43750,6135,9488,5768,15661,14151,24329,32387,28453,17699,28794,67795,10424,23640,24403,14052,44963,13104,12458,7573,12704,9233,27665,11083,6755,10593,15456,13877,13190,17627,6754,7243,3616,2165,5229,6345,8116,11130,11441,16432,19615,10255,8678,9123,9126,9353,7130,6836
256,2019-09-14,4189,8421,19579,42798,12856,8270,7076,3872,2245,7685,1750,3148,10954,5437,10113,4497,5595,3355,7027,3142,5083,5481,2340,16374,3965,17724,8708,12927,13682,13329,8082,23472,13399,20754,19810,4106,27766,19388,18418,16994,10138,159598,39430,16045,15987,27286,33883,24453,17812,7636,20154,5666,6379,14117,6513,2804,1813,7998,7607,9954,46058,6482,11159,5981,15887,15350,26862,36065,29148,18364,29131,77499,11856,27682,27911,16343,48681,12690,12575,7520,14081,9649,28539,11686,8833,11561,16716,15005,13599,19746,6944,10789,3899,2237,5428,6751,8315,11881,11566,16731,21585,10912,9126,9731,9266,9516,7719,7287
257,2019-09-15,5554,6708,16600,36552,11252,7620,5867,3270,2090,6326,1473,2617,4973,4560,9281,3785,5129,2993,5998,2173,4468,4569,2192,14184,3544,11660,7683,11624,12466,11965,7234,20735,12354,18310,18369,3211,24189,17314,15839,14470,8923,205608,35095,13692,15987,23258,24861,19132,16689,6655,17034,4857,5366,11599,5085,2253,1401,5995,6414,7197,29931,5984,10675,4811,14067,13070,22780,38575,25613,15768,24236,66723,10524,24018,23105,14299,46760,11488,10736,6727,16318,7335,24638,9590,7924,10465,14753,10343,11846,15491,5673,6297,3263,1924,4624,5645,7062,11561,10494,14411,18592,9425,7534,8219,7906,8180,6492,6255
258,2019-09-16,6487,15357,41412,41802,28086,15679,12084,4447,3182,14698,2640,4544,5061,11255,10174,18972,17967,6086,9139,3197,9112,8539,5741,30841,3148,13358,11515,17466,22470,17816,10129,29396,17486,34750,27884,12486,36243,27315,26319,22985,26592,160486,38038,23349,25640,27885,32508,28600,23062,14215,32532,7558,9586,18084,5166,3652,2666,12899,9485,9907,34877,9187,13792,7652,22487,27375,30623,39009,43681,25773,29750,63096,23101,34029,32824,20242,58482,20071,16319,14700,19179,14410,30099,18356,7586,13428,40703,23737,24497,26009,14321,11047,5850,5163,6523,10696,9531,14276,18193,29609,24622,15540,12532,12549,13402,12223,11795,10349
259,2019-09-17,5750,15946,43139,43663,29515,16562,12775,4622,3585,15546,2822,4813,6073,11258,11157,19835,18820,6170,9533,3403,9262,8805,5950,32912,3240,14381,12208,18058,23667,18541,10820,30905,18633,36082,30438,12394,37925,28496,27244,23781,27211,140755,39803,23697,26274,27530,34500,30058,24237,14190,33355,7872,10026,18527,6003,3982,3754,14415,10025,10413,36306,9272,13569,7724,23248,28354,32428,38975,45700,26903,30921,65334,25381,34964,34115,21717,59396,21679,16815,14806,18932,14910,29775,19088,8107,13384,41992,25298,25123,26078,14849,11831,6023,5324,6707,11129,9960,14130,18714,30745,25918,15731,12859,13003,13678,12693,12018,10755
260,2019-09-18,6139,16153,43801,45309,29302,16726,12844,4671,3553,15440,2852,4818,6142,11492,11177,19799,18814,6230,9508,3437,9397,8901,6076,40250,3212,13989,11998,18205,23362,18565,10818,31381,18722,36284,31561,12605,38355,28309,27320,23896,27486,141483,40819,23656,26137,27343,34561,30384,23894,14108,33470,7737,9858,18932,5189,3774,3633,14609,9832,10294,36440,9382,13866,7664,23036,28061,32417,38997,46102,27128,30703,66439,26028,35146,35188,22901,61059,22068,17185,14975,22586,14803,29787,19138,8283,13394,43101,25611,25133,26384,14933,12732,6076,5374,6700,11120,9746,14311,19083,30833,26680,15914,13082,12879,13748,12501,11972,10493
261,2019-09-19,6124,16141,44431,46170,29756,17350,13122,4655,3442,15624,2754,4789,6449,11497,12202,19739,18680,6194,9543,3530,9353,8844,6064,41827,3318,14378,11964,17926,24071,18751,10807,31799,19130,37068,31934,12709,38198,28778,27330,23807,26744,145525,42637,23552,26130,28122,35386,30657,24640,13950,33555,7858,10287,18782,5771,3941,3598,14650,9801,10475,37910,9348,13907,7723,23265,28396,33020,39252,46061,26952,31491,67633,25948,35837,36678,23017,61523,21753,17133,15313,23246,15008,31597,19003,8100,13719,42694,27173,25379,26518,14963,11510,6010,5328,6794,11213,9781,14196,19055,30855,26516,15908,13193,12742,13745,12648,12061,10685
262,2019-09-20,7115,17440,47848,54225,31339,19114,13861,5145,3464,17503,2876,5062,6326,12064,13924,21698,20524,7650,10588,3600,10272,9522,7199,41930,3672,14138,12674,19757,25834,19866,11796,37931,21715,39220,34237,13446,41335,30068,29224,24862,27718,176912,48772,25337,27256,29520,36905,32917,25574,14377,36240,8535,10312,19928,6650,4069,3802,15240,9828,11507,39942,9763,14635,8125,24304,29359,35425,46241,48960,28541,32375,78741,27776,40216,41334,25503,74527,24072,18499,16232,25761,15198,41048,21144,8582,15033,45997,28203,27668,27655,16146,11921,6400,5857,7459,12132,11130,16878,20639,32926,29635,16976,13632,14048,15203,13628,12829,11722
263,2019-09-21,5037,11494,27934,53535,21646,13142,9832,4417,2437,11057,2033,3585,5262,8846,11740,6505,8430,4162,9038,2865,6537,7427,2927,19005,4065,12057,9874,15924,18235,16834,10176,36305,19764,31679,27830,5874,34912,24517,22480,19518,14466,180757,52348,21129,20400,26797,31955,27411,19580,10220,25053,6932,6999,14760,7170,3003,1861,9096,8362,8150,30254,6901,11468,6708,18976,19350,32461,43260,37388,23072,31047,90737,18788,36841,36857,21015,60289,17104,15283,9848,15801,9686,35135,14433,9215,13546,24861,21259,18702,19693,10203,9404,4521,2597,6114,9610,9840,13538,15497,22469,26736,12840,10429,11396,11383,11060,8691,8677
264,2019-09-22,5423,8936,20733,42979,13934,10275,7392,3738,2070,7887,1831,3210,10127,6356,10781,4970,6191,3427,7378,3374,5244,5736,2338,16493,4004,15105,8738,13286,14761,14452,8303,29463,16447,24276,24638,4337,28920,20478,18690,16688,12343,174445,41710,16413,19223,28802,32993,23519,20043,7922,21317,5843,6690,15007,6591,2791,1709,8863,8133,9030,42334,6418,11270,5727,16280,15501,27715,40229,31933,18979,29882,80645,14191,32455,28274,16878,52722,13600,12692,8159,14280,10644,32473,11329,10380,11704,17583,14651,13818,19196,7478,8341,3728,2192,5442,7297,8417,12492,12358,18287,23208,10978,8861,9597,9324,9676,7417,7344
265,2019-09-23,6317,15491,42516,42423,28509,15469,12229,4431,3290,14862,2727,4757,5781,11030,11088,18994,18159,6069,9096,3478,8980,8675,5721,30535,3171,13793,11683,17742,22339,17802,10200,28989,17554,34816,29975,12480,36888,27718,26808,23375,26475,144705,40220,23357,25666,27326,34265,28648,23616,14104,32616,7725,9830,18499,5748,3766,3426,13865,9849,10381,37499,9403,13754,7743,22773,27749,31244,38628,44185,26165,31113,65764,23219,33860,33267,20527,59828,20636,16696,14788,18374,15275,33744,18394,8274,13313,41255,22717,25049,26081,14273,11317,5831,5174,6726,10788,9585,14083,18483,30269,25497,15688,12759,12600,13434,12323,11697,10501
266,2019-09-24,6094,15956,43396,44288,29209,16507,12670,4635,3391,15345,2846,4892,6990,11487,12110,19841,18653,6176,9637,3548,9021,8876,5811,31368,3119,14268,12088,17868,23286,18387,10612,30672,18562,36071,30976,12524,37889,28622,27476,23622,26861,137825,40254,23844,26144,28422,35438,30351,24460,14308,33475,7820,10155,19095,6205,3892,3738,14389,9714,10521,37505,9317,13882,7713,23316,28356,32666,38715,45311,26453,31194,66254,25318,34531,34791,21358,59626,21656,16942,14741,18331,15314,30112,18881,8402,13536,41316,23721,24987,25980,14624,11358,6026,5080,6812,10954,9633,13961,18783,30634,25981,15573,12940,12825,13775,12591,12101,10577
